,Date,G#,Age,Tm,Away,Opp,Att,Rush_YDS,Y/A,Rush_TD,Tgt,Rec,Rec_YDS,Y/R,Rec_TD,Ctch%,Y/Tgt,Snap_Pct,Snaps,Name,Position,Season,DKPt
922,2019-11-17,10.0,36.187,BUF,1,MIA,11.0,27.0,2.45,0.0,2.0,1.0,18.0,18.0,0.0,50.0%,9.0,27%,19.0,Frank Gore,RB,2019,5.5
923,2019-11-24,11.0,36.194,BUF,0,DEN,15.0,65.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,30%,22.0,Frank Gore,RB,2019,6.5
924,2019-11-28,12.0,36.198,BUF,1,DAL,9.0,11.0,1.22,0.0,1.0,1.0,14.0,14.0,0.0,100.0%,14.0,21%,14.0,Frank Gore,RB,2019,3.5
925,2019-12-08,13.0,36.208,BUF,0,BAL,4.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,18%,13.0,Frank Gore,RB,2019,0.6
926,2019-12-15,14.0,36.215,BUF,1,PIT,10.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,29%,19.0,Frank Gore,RB,2019,1.5
927,2019-12-21,15.0,36.221,BUF,1,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,4%,2.0,Frank Gore,RB,2019,0.0
928,2019-12-29,16.0,36.229,BUF,0,NYJ,6.0,26.0,4.33,0.0,4.0,3.0,16.0,5.33,0.0,75.0%,4.0,22%,14.0,Frank Gore,RB,2019,7.2
929,2019-09-08,1.0,29.068,NWE,0,PIT,8.0,44.0,5.5,0.0,8.0,5.0,41.0,8.2,0.0,62.5%,5.13,46%,32.0,Rex Burkhead ,RB,2019,13.5
930,2019-09-15,2.0,29.075,NWE,1,MIA,5.0,21.0,4.2,0.0,2.0,2.0,47.0,23.5,0.0,100.0%,23.5,24%,17.0,Rex Burkhead ,RB,2019,8.8
931,2019-09-22,3.0,29.081999999999997,NWE,0,NYJ,11.0,47.0,4.27,1.0,7.0,6.0,22.0,3.67,0.0,85.7%,3.14,74%,56.0,Rex Burkhead ,RB,2019,18.9
932,2019-09-29,4.0,29.089000000000002,NWE,1,BUF,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,19%,12.0,Rex Burkhead ,RB,2019,1.7
933,2019-10-27,8.0,29.116999999999997,NWE,0,CLE,3.0,4.0,1.33,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,20%,14.0,Rex Burkhead ,RB,2019,2.3
934,2019-11-03,9.0,29.124000000000002,NWE,1,BAL,4.0,18.0,4.5,0.0,2.0,1.0,16.0,16.0,0.0,50.0%,8.0,36%,24.0,Rex Burkhead ,RB,2019,4.4
935,2019-11-17,10.0,29.138,NWE,1,PHI,5.0,14.0,2.8,0.0,3.0,2.0,34.0,17.0,0.0,66.7%,11.33,28%,21.0,Rex Burkhead ,RB,2019,6.8
936,2019-11-24,11.0,29.145,NWE,0,DAL,2.0,3.0,1.5,0.0,5.0,2.0,14.0,7.0,0.0,40.0%,2.8,21%,14.0,Rex Burkhead ,RB,2019,3.7
937,2019-12-01,12.0,29.151999999999997,NWE,1,HOU,3.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,5%,4.0,Rex Burkhead ,RB,2019,1.5
938,2019-12-08,13.0,29.159000000000002,NWE,0,KAN,7.0,15.0,2.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,27%,18.0,Rex Burkhead ,RB,2019,1.5
939,2019-12-15,14.0,29.166,NWE,1,CIN,6.0,53.0,8.83,1.0,2.0,2.0,6.0,3.0,0.0,100.0%,3.0,31%,20.0,Rex Burkhead ,RB,2019,13.9
940,2019-12-21,15.0,29.171999999999997,NWE,0,BUF,5.0,20.0,4.0,1.0,4.0,4.0,77.0,19.25,0.0,100.0%,19.25,26%,19.0,Rex Burkhead ,RB,2019,18.7
941,2019-12-29,16.0,29.18,NWE,0,MIA,6.0,48.0,8.0,0.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,21%,13.0,Rex Burkhead ,RB,2019,6.4
942,2019-09-08,1.0,22.3,IND,1,LAC,4.0,13.0,3.25,0.0,4.0,4.0,4.0,1.0,0.0,100.0%,1.0,27%,17.0,Nyheim Hines,RB,2019,5.7
943,2019-09-15,2.0,22.307,IND,1,TEN,2.0,9.0,4.5,0.0,2.0,1.0,5.0,5.0,0.0,50.0%,2.5,19%,13.0,Nyheim Hines,RB,2019,2.4
944,2019-09-22,3.0,22.314,IND,0,ATL,2.0,3.0,1.5,0.0,4.0,3.0,26.0,8.67,0.0,75.0%,6.5,27%,18.0,Nyheim Hines,RB,2019,5.9
945,2019-09-29,4.0,22.320999999999998,IND,0,OAK,3.0,6.0,2.0,0.0,6.0,6.0,39.0,6.5,0.0,100.0%,6.5,45%,35.0,Nyheim Hines,RB,2019,10.5
946,2019-10-06,5.0,22.328000000000003,IND,1,KAN,2.0,-1.0,-0.5,0.0,5.0,4.0,46.0,11.5,0.0,80.0%,9.2,21%,17.0,Nyheim Hines,RB,2019,8.5
947,2019-10-20,6.0,22.342,IND,0,HOU,1.0,3.0,3.0,0.0,2.0,1.0,13.0,13.0,0.0,50.0%,6.5,12%,9.0,Nyheim Hines,RB,2019,2.6
948,2019-10-27,7.0,22.349,IND,0,DEN,4.0,12.0,3.0,0.0,3.0,3.0,34.0,11.33,0.0,100.0%,11.33,28%,18.0,Nyheim Hines,RB,2019,7.6
949,2019-11-03,8.0,22.355999999999998,IND,1,PIT,1.0,7.0,7.0,0.0,3.0,1.0,21.0,21.0,0.0,33.3%,7.0,29%,20.0,Nyheim Hines,RB,2019,3.8
950,2019-11-10,9.0,22.363000000000003,IND,0,MIA,3.0,14.0,4.67,0.0,7.0,4.0,30.0,7.5,0.0,57.1%,4.29,42%,29.0,Nyheim Hines,RB,2019,8.4
951,2019-11-17,10.0,23.005,IND,0,JAX,3.0,11.0,3.67,1.0,4.0,3.0,24.0,8.0,0.0,75.0%,6.0,36%,24.0,Nyheim Hines,RB,2019,12.5
952,2019-11-21,11.0,23.009,IND,1,HOU,9.0,51.0,5.67,0.0,3.0,2.0,10.0,5.0,0.0,66.7%,3.33,32%,22.0,Nyheim Hines,RB,2019,8.1
953,2019-12-01,12.0,23.019000000000002,IND,0,TEN,4.0,22.0,5.5,1.0,2.0,2.0,18.0,9.0,0.0,100.0%,9.0,44%,31.0,Nyheim Hines,RB,2019,12.0
954,2019-12-08,13.0,23.026,IND,1,TAM,4.0,1.0,0.25,0.0,5.0,4.0,24.0,6.0,0.0,80.0%,4.8,56%,35.0,Nyheim Hines,RB,2019,5.5
955,2019-12-16,14.0,23.034000000000002,IND,1,NOR,2.0,10.0,5.0,0.0,2.0,2.0,2.0,1.0,0.0,100.0%,1.0,16%,9.0,Nyheim Hines,RB,2019,3.2
956,2019-12-22,15.0,23.04,IND,0,CAR,1.0,4.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,100.0%,2.0,17%,11.0,Nyheim Hines,RB,2019,13.6
957,2019-12-29,16.0,23.046999999999997,IND,1,JAX,7.0,34.0,4.86,0.0,5.0,3.0,22.0,7.33,0.0,60.0%,4.4,55%,31.0,Nyheim Hines,RB,2019,8.6
958,2019-10-13,6.0,24.169,PHI,1,MIN,4.0,30.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,6%,4.0,Boston Scott,RB,2019,3.0
959,2019-10-20,7.0,24.176,PHI,1,DAL,7.0,32.0,4.57,0.0,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,13%,8.0,Boston Scott,RB,2019,4.7
960,2019-10-27,8.0,24.183000000000003,PHI,1,BUF,5.0,6.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,12%,9.0,Boston Scott,RB,2019,5.6
961,2019-11-03,9.0,24.19,PHI,0,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0%,0.0,Boston Scott,RB,2019,0.0
962,2019-11-17,10.0,24.204,PHI,0,NWE,7.0,26.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,19%,14.0,Boston Scott,RB,2019,2.6
963,2019-11-24,11.0,24.211,PHI,0,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,4%,3.0,Boston Scott,RB,2019,0.0
964,2019-12-01,12.0,24.218000000000004,PHI,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0%,0.0,Boston Scott,RB,2019,0.0
965,2019-12-09,13.0,24.226,PHI,0,NYG,10.0,59.0,5.9,1.0,6.0,6.0,69.0,11.5,0.0,100.0%,11.5,43%,38.0,Boston Scott,RB,2019,24.8
966,2019-12-15,14.0,24.232,PHI,1,WAS,6.0,26.0,4.33,0.0,7.0,7.0,39.0,5.57,0.0,100.0%,5.57,45%,35.0,Boston Scott,RB,2019,13.5
967,2019-12-22,15.0,24.239,PHI,0,DAL,3.0,12.0,4.0,0.0,6.0,6.0,7.0,1.17,0.0,100.0%,1.17,27%,20.0,Boston Scott,RB,2019,7.9
968,2019-12-29,16.0,24.246,PHI,1,NYG,19.0,54.0,2.84,3.0,6.0,4.0,84.0,21.0,0.0,66.7%,14.0,74%,55.0,Boston Scott,RB,2019,35.8
969,2019-09-08,1.0,23.148000000000003,ARI,0,DET,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,11%,10.0,Chase Edmonds,RB,2019,0.5
970,2019-09-15,2.0,23.155,ARI,1,BAL,1.0,2.0,2.0,0.0,2.0,2.0,15.0,7.5,0.0,100.0%,7.5,40%,23.0,Chase Edmonds,RB,2019,3.7
971,2019-09-22,3.0,23.162,ARI,0,CAR,3.0,15.0,5.0,0.0,2.0,1.0,10.0,10.0,0.0,50.0%,5.0,12%,9.0,Chase Edmonds,RB,2019,3.5
972,2019-09-29,4.0,23.169,ARI,0,SEA,6.0,37.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,21%,13.0,Chase Edmonds,RB,2019,3.7
973,2019-10-06,5.0,23.176,ARI,1,CIN,8.0,68.0,8.5,1.0,4.0,3.0,18.0,6.0,0.0,75.0%,4.5,36%,27.0,Chase Edmonds,RB,2019,17.6
974,2019-10-13,6.0,23.183000000000003,ARI,0,ATL,5.0,34.0,6.8,0.0,2.0,2.0,33.0,16.5,1.0,100.0%,16.5,29%,20.0,Chase Edmonds,RB,2019,14.7
975,2019-10-20,7.0,23.19,ARI,1,NYG,27.0,126.0,4.67,3.0,4.0,2.0,24.0,12.0,0.0,50.0%,6.0,94%,60.0,Chase Edmonds,RB,2019,38.0
976,2019-10-27,8.0,23.197,ARI,1,NOR,7.0,8.0,1.14,0.0,4.0,2.0,5.0,2.5,0.0,50.0%,1.25,61%,30.0,Chase Edmonds,RB,2019,3.3
977,2019-12-01,12.0,23.232,ARI,0,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0%,0.0,Chase Edmonds,RB,2019,0.0
978,2019-12-08,13.0,23.239,ARI,0,PIT,1.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0%,0.0,19%,11.0,Chase Edmonds,RB,2019,0.9
979,2019-12-15,14.0,23.246,ARI,0,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0%,0.0,Chase Edmonds,RB,2019,0.0
980,2019-12-22,15.0,23.253,ARI,1,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0%,0.0,Chase Edmonds,RB,2019,0.0
981,2019-12-29,16.0,23.26,ARI,1,LAR,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,6%,4.0,Chase Edmonds,RB,2019,-0.1
982,2018-09-10,1.0,24.038,LAR,1,OAK,20.0,108.0,5.4,0.0,5.0,3.0,39.0,13.0,1.0,60.0%,7.8,94%,59.0,Todd Gurley,RB,2018,26.7
983,2018-09-16,2.0,24.044,LAR,0,ARI,19.0,42.0,2.21,3.0,3.0,3.0,31.0,10.33,0.0,100.0%,10.33,68%,49.0,Todd Gurley,RB,2018,32.3
984,2018-09-23,3.0,24.051,LAR,0,LAC,23.0,105.0,4.57,1.0,6.0,5.0,51.0,10.2,0.0,83.3%,8.5,83%,64.0,Todd Gurley,RB,2018,28.6
985,2018-09-27,4.0,24.055,LAR,0,MIN,17.0,83.0,4.88,0.0,6.0,4.0,73.0,18.25,1.0,66.7%,12.17,96%,53.0,Todd Gurley,RB,2018,25.6
986,2018-10-07,5.0,24.065,LAR,1,SEA,22.0,77.0,3.5,3.0,5.0,4.0,36.0,9.0,0.0,80.0%,7.2,100%,66.0,Todd Gurley,RB,2018,33.3
987,2018-10-14,6.0,24.072,LAR,1,DEN,28.0,208.0,7.43,2.0,5.0,2.0,17.0,8.5,0.0,40.0%,3.4,78%,58.0,Todd Gurley,RB,2018,39.5
988,2018-10-21,7.0,24.079,LAR,1,SFO,15.0,63.0,4.2,2.0,5.0,4.0,23.0,5.75,1.0,80.0%,4.6,59%,36.0,Todd Gurley,RB,2018,30.6
989,2018-10-28,8.0,24.086,LAR,0,GNB,25.0,114.0,4.56,0.0,7.0,6.0,81.0,13.5,1.0,85.7%,11.57,90%,70.0,Todd Gurley,RB,2018,36.5
990,2018-11-04,9.0,24.093000000000004,LAR,1,NOR,13.0,68.0,5.23,1.0,7.0,6.0,11.0,1.83,0.0,85.7%,1.57,90%,54.0,Todd Gurley,RB,2018,19.9
991,2018-11-11,10.0,24.1,LAR,0,SEA,16.0,120.0,7.5,1.0,4.0,3.0,40.0,13.33,0.0,75.0%,10.0,89%,58.0,Todd Gurley,RB,2018,28.0
992,2018-11-19,11.0,24.108,LAR,0,KAN,12.0,55.0,4.58,0.0,3.0,3.0,39.0,13.0,0.0,100.0%,13.0,85%,68.0,Todd Gurley,RB,2018,12.4
993,2018-12-02,12.0,24.121,LAR,1,DET,23.0,132.0,5.74,2.0,5.0,3.0,33.0,11.0,0.0,60.0%,6.6,94%,65.0,Todd Gurley,RB,2018,34.5
994,2018-12-09,13.0,24.128,LAR,1,CHI,11.0,28.0,2.55,0.0,7.0,3.0,30.0,10.0,0.0,42.9%,4.29,98%,62.0,Todd Gurley,RB,2018,8.8
995,2018-12-16,14.0,24.135,LAR,0,PHI,12.0,48.0,4.0,2.0,13.0,10.0,76.0,7.6,0.0,76.9%,5.85,83%,63.0,Todd Gurley,RB,2018,34.4
996,2018-09-09,1.0,22.094,CAR,0,DAL,10.0,50.0,5.0,0.0,9.0,6.0,45.0,7.5,0.0,66.7%,5.0,85%,57.0,Christian McCaffrey ,RB,2018,14.5
997,2018-09-16,2.0,22.101,CAR,1,ATL,8.0,37.0,4.63,0.0,15.0,14.0,102.0,7.29,0.0,93.3%,6.8,94%,63.0,Christian McCaffrey ,RB,2018,30.9
998,2018-09-23,3.0,22.108,CAR,0,CIN,28.0,184.0,6.57,0.0,2.0,2.0,10.0,5.0,0.0,100.0%,5.0,100%,67.0,Christian McCaffrey ,RB,2018,24.4
999,2018-10-07,4.0,22.122,CAR,0,NYG,17.0,58.0,3.41,0.0,6.0,5.0,35.0,7.0,1.0,83.3%,5.83,97%,69.0,Christian McCaffrey ,RB,2018,20.3
1000,2018-10-14,5.0,22.129,CAR,1,WAS,8.0,20.0,2.5,0.0,8.0,7.0,46.0,6.57,0.0,87.5%,5.75,100%,60.0,Christian McCaffrey ,RB,2018,13.6
1001,2018-10-21,6.0,22.136,CAR,1,PHI,7.0,29.0,4.14,0.0,6.0,6.0,51.0,8.5,0.0,100.0%,8.5,100%,59.0,Christian McCaffrey ,RB,2018,14.0
1002,2018-10-28,7.0,22.143,CAR,0,BAL,14.0,45.0,3.21,1.0,6.0,4.0,11.0,2.75,1.0,66.7%,1.83,98%,64.0,Christian McCaffrey ,RB,2018,21.6
1003,2018-11-04,8.0,22.15,CAR,0,TAM,17.0,79.0,4.65,2.0,6.0,5.0,78.0,15.6,0.0,83.3%,13.0,98%,61.0,Christian McCaffrey ,RB,2018,32.7
1004,2018-11-08,9.0,22.154,CAR,1,PIT,14.0,77.0,5.5,1.0,5.0,5.0,61.0,12.2,2.0,100.0%,12.2,95%,54.0,Christian McCaffrey ,RB,2018,36.8
1005,2018-11-18,10.0,22.164,CAR,1,DET,13.0,53.0,4.08,0.0,8.0,6.0,57.0,9.5,0.0,75.0%,7.13,100%,58.0,Christian McCaffrey ,RB,2018,17.0
1006,2018-11-25,11.0,22.171,CAR,0,SEA,17.0,125.0,7.35,1.0,11.0,11.0,112.0,10.18,1.0,100.0%,10.18,100%,59.0,Christian McCaffrey ,RB,2018,52.7
1007,2018-12-02,12.0,22.178,CAR,1,TAM,10.0,106.0,10.6,0.0,10.0,9.0,55.0,6.11,1.0,90.0%,5.5,100%,70.0,Christian McCaffrey ,RB,2018,34.1
1008,2018-12-09,13.0,22.185,CAR,1,CLE,16.0,63.0,3.94,2.0,7.0,6.0,38.0,6.33,0.0,85.7%,5.43,100%,74.0,Christian McCaffrey ,RB,2018,28.1
1009,2018-12-17,14.0,22.193,CAR,0,NOR,15.0,53.0,3.53,0.0,11.0,8.0,67.0,8.38,0.0,72.7%,6.09,100%,58.0,Christian McCaffrey ,RB,2018,26.0
1010,2018-12-23,15.0,22.199,CAR,0,ATL,21.0,101.0,4.81,0.0,13.0,12.0,77.0,6.42,0.0,92.3%,5.92,90%,83.0,Christian McCaffrey ,RB,2018,32.8
1011,2018-12-30,16.0,22.206,CAR,1,NOR,4.0,18.0,4.5,0.0,1.0,1.0,22.0,22.0,0.0,100.0%,22.0,14%,10.0,Christian McCaffrey ,RB,2018,5.0
1012,2018-09-09,1.0,23.046,NOR,0,TAM,8.0,29.0,3.63,2.0,12.0,9.0,112.0,12.44,1.0,75.0%,9.33,81%,52.0,Alvin Kamara,RB,2018,46.1
1013,2018-09-16,2.0,23.053,NOR,0,CLE,13.0,46.0,3.54,0.0,6.0,6.0,53.0,8.83,0.0,100.0%,8.83,77%,51.0,Alvin Kamara,RB,2018,17.9
1014,2018-09-23,3.0,23.06,NOR,1,ATL,16.0,66.0,4.13,0.0,20.0,15.0,124.0,8.27,0.0,75.0%,6.2,85%,67.0,Alvin Kamara,RB,2018,37.0
1015,2018-09-30,4.0,23.066999999999997,NOR,1,NYG,19.0,134.0,7.05,3.0,9.0,5.0,47.0,9.4,0.0,55.6%,5.22,84%,59.0,Alvin Kamara,RB,2018,44.1
1016,2018-10-08,5.0,23.075,NOR,0,WAS,6.0,24.0,4.0,0.0,4.0,3.0,15.0,5.0,0.0,75.0%,3.75,47%,31.0,Alvin Kamara,RB,2018,6.9
1017,2018-10-21,6.0,23.088,NOR,1,BAL,17.0,64.0,3.76,1.0,2.0,2.0,11.0,5.5,0.0,100.0%,5.5,55%,39.0,Alvin Kamara,RB,2018,15.5
1018,2018-10-28,7.0,23.095,NOR,1,MIN,13.0,45.0,3.46,1.0,8.0,7.0,31.0,4.43,1.0,87.5%,3.88,72%,38.0,Alvin Kamara,RB,2018,26.6
1019,2018-11-04,8.0,23.101999999999997,NOR,0,LAR,19.0,82.0,4.32,2.0,5.0,4.0,34.0,8.5,1.0,80.0%,6.8,58%,41.0,Alvin Kamara,RB,2018,33.6
1020,2018-11-11,9.0,23.109,NOR,1,CIN,12.0,56.0,4.67,2.0,5.0,4.0,46.0,11.5,0.0,80.0%,9.2,45%,34.0,Alvin Kamara,RB,2018,26.2
1021,2018-11-18,10.0,23.116,NOR,0,PHI,13.0,71.0,5.46,0.0,1.0,1.0,37.0,37.0,1.0,100.0%,37.0,63%,44.0,Alvin Kamara,RB,2018,17.8
1022,2018-11-22,11.0,23.12,NOR,0,ATL,14.0,89.0,6.36,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,65%,37.0,Alvin Kamara,RB,2018,10.8
1023,2018-11-29,12.0,23.127,NOR,1,DAL,11.0,36.0,3.27,0.0,11.0,8.0,36.0,4.5,0.0,72.7%,3.27,69%,36.0,Alvin Kamara,RB,2018,15.2
1024,2018-12-09,13.0,23.136999999999997,NOR,1,TAM,12.0,51.0,4.25,0.0,6.0,5.0,36.0,7.2,0.0,83.3%,6.0,64%,41.0,Alvin Kamara,RB,2018,15.7
1025,2018-12-17,14.0,23.145,NOR,1,CAR,14.0,67.0,4.79,1.0,9.0,7.0,36.0,5.14,0.0,77.8%,4.0,64%,48.0,Alvin Kamara,RB,2018,23.3
1026,2018-12-23,15.0,23.151,NOR,0,PIT,7.0,23.0,3.29,2.0,6.0,4.0,82.0,20.5,0.0,66.7%,13.67,61%,40.0,Alvin Kamara,RB,2018,26.5
1027,2018-09-09,1.0,23.049,DAL,1,CAR,15.0,69.0,4.6,1.0,4.0,3.0,17.0,5.67,0.0,75.0%,4.25,92%,59.0,Ezekiel Elliott,RB,2018,17.6
1028,2018-09-16,2.0,23.055999999999997,DAL,0,NYG,17.0,78.0,4.59,1.0,6.0,5.0,9.0,1.8,0.0,83.3%,1.5,94%,50.0,Ezekiel Elliott,RB,2018,19.7
1029,2018-09-23,3.0,23.063000000000002,DAL,1,SEA,16.0,127.0,7.94,0.0,8.0,3.0,11.0,3.67,0.0,37.5%,1.38,95%,56.0,Ezekiel Elliott,RB,2018,18.8
1030,2018-09-30,4.0,23.07,DAL,0,DET,25.0,152.0,6.08,0.0,4.0,4.0,88.0,22.0,1.0,100.0%,22.0,77%,53.0,Ezekiel Elliott,RB,2018,37.0
1031,2018-10-07,5.0,23.076999999999998,DAL,1,HOU,20.0,54.0,2.7,0.0,7.0,7.0,30.0,4.29,0.0,100.0%,4.29,81%,50.0,Ezekiel Elliott,RB,2018,15.4
1032,2018-10-14,6.0,23.084,DAL,0,JAX,24.0,106.0,4.42,1.0,1.0,1.0,11.0,11.0,0.0,100.0%,11.0,86%,63.0,Ezekiel Elliott,RB,2018,21.7
1033,2018-10-21,7.0,23.090999999999998,DAL,1,WAS,15.0,33.0,2.2,0.0,6.0,2.0,9.0,4.5,0.0,33.3%,1.5,100%,66.0,Ezekiel Elliott,RB,2018,6.2
1034,2018-11-05,8.0,23.105999999999998,DAL,0,TEN,17.0,61.0,3.59,0.0,5.0,4.0,51.0,12.75,0.0,80.0%,10.2,88%,52.0,Ezekiel Elliott,RB,2018,15.2
1035,2018-11-11,9.0,23.112,DAL,1,PHI,19.0,151.0,7.95,1.0,7.0,6.0,36.0,6.0,1.0,85.7%,5.14,88%,61.0,Ezekiel Elliott,RB,2018,39.7
1036,2018-11-18,10.0,23.119,DAL,1,ATL,23.0,122.0,5.3,1.0,8.0,7.0,79.0,11.29,0.0,87.5%,9.88,88%,56.0,Ezekiel Elliott,RB,2018,36.1
1037,2018-11-22,11.0,23.123,DAL,0,WAS,26.0,121.0,4.65,1.0,6.0,5.0,22.0,4.4,0.0,83.3%,3.67,93%,65.0,Ezekiel Elliott,RB,2018,28.3
1038,2018-11-29,12.0,23.13,DAL,0,NOR,23.0,75.0,3.26,0.0,6.0,6.0,60.0,10.0,1.0,100.0%,10.0,89%,63.0,Ezekiel Elliott,RB,2018,25.5
1039,2018-12-09,13.0,23.14,DAL,0,PHI,28.0,113.0,4.04,0.0,13.0,12.0,79.0,6.58,0.0,92.3%,6.08,87%,86.0,Ezekiel Elliott,RB,2018,34.2
1040,2018-12-16,14.0,23.147,DAL,1,IND,18.0,87.0,4.83,0.0,8.0,7.0,41.0,5.86,0.0,87.5%,5.13,88%,61.0,Ezekiel Elliott,RB,2018,19.8
1041,2018-12-23,15.0,23.154,DAL,0,TAM,18.0,85.0,4.72,0.0,6.0,5.0,24.0,4.8,0.0,83.3%,4.0,94%,49.0,Ezekiel Elliott,RB,2018,15.9
1042,2018-09-09,1.0,25.149,LAC,0,KAN,15.0,64.0,4.27,0.0,13.0,9.0,102.0,11.33,0.0,69.2%,7.85,76%,62.0,Melvin Gordon,RB,2018,30.6
1043,2018-09-16,2.0,25.156,LAC,1,BUF,9.0,28.0,3.11,1.0,7.0,6.0,38.0,6.33,2.0,85.7%,5.43,64%,36.0,Melvin Gordon,RB,2018,30.6
1044,2018-09-23,3.0,25.163,LAC,1,LAR,15.0,80.0,5.33,1.0,4.0,2.0,4.0,2.0,0.0,50.0%,1.0,77%,40.0,Melvin Gordon,RB,2018,16.4
1045,2018-09-30,4.0,25.17,LAC,0,SFO,15.0,104.0,6.93,0.0,10.0,7.0,55.0,7.86,1.0,70.0%,5.5,72%,49.0,Melvin Gordon,RB,2018,33.9
1046,2018-10-07,5.0,25.177,LAC,0,OAK,19.0,58.0,3.05,1.0,4.0,4.0,62.0,15.5,0.0,100.0%,15.5,70%,45.0,Melvin Gordon,RB,2018,22.0
1047,2018-10-14,6.0,25.184,LAC,1,CLE,18.0,132.0,7.33,3.0,4.0,2.0,18.0,9.0,0.0,50.0%,4.5,63%,38.0,Melvin Gordon,RB,2018,38.0
1048,2018-11-04,8.0,25.205,LAC,1,SEA,16.0,113.0,7.06,1.0,4.0,1.0,10.0,10.0,0.0,25.0%,2.5,88%,45.0,Melvin Gordon,RB,2018,22.3
1049,2018-11-11,9.0,25.212,LAC,1,OAK,18.0,93.0,5.17,0.0,6.0,5.0,72.0,14.4,1.0,83.3%,12.0,80%,45.0,Melvin Gordon,RB,2018,27.5
1050,2018-11-18,10.0,25.219,LAC,0,DEN,18.0,69.0,3.83,0.0,6.0,6.0,87.0,14.5,0.0,100.0%,14.5,83%,64.0,Melvin Gordon,RB,2018,21.6
1051,2018-11-25,11.0,25.226,LAC,0,ARI,10.0,61.0,6.1,2.0,2.0,2.0,5.0,2.5,0.0,100.0%,2.5,38%,26.0,Melvin Gordon,RB,2018,20.6
1052,2018-12-22,15.0,25.253,LAC,0,BAL,12.0,41.0,3.42,1.0,3.0,3.0,13.0,4.33,0.0,100.0%,4.33,67%,42.0,Melvin Gordon,RB,2018,14.4
1053,2018-12-30,16.0,25.261,LAC,1,DEN,10.0,42.0,4.2,0.0,3.0,3.0,24.0,8.0,0.0,100.0%,8.0,54%,32.0,Melvin Gordon,RB,2018,9.6
1054,2018-09-09,1.0,23.127,PIT,1,CLE,31.0,135.0,4.35,2.0,6.0,5.0,57.0,11.4,0.0,83.3%,9.5,92%,77.0,James Conner,RB,2018,38.2
1055,2018-09-16,2.0,23.134,PIT,0,KAN,8.0,17.0,2.13,1.0,5.0,5.0,48.0,9.6,0.0,100.0%,9.6,88%,72.0,James Conner,RB,2018,19.5
1056,2018-09-24,3.0,23.142,PIT,1,TAM,15.0,61.0,4.07,0.0,6.0,5.0,34.0,6.8,0.0,83.3%,5.67,85%,56.0,James Conner,RB,2018,14.5
1057,2018-09-30,4.0,23.148000000000003,PIT,0,BAL,9.0,19.0,2.11,0.0,7.0,3.0,25.0,8.33,0.0,42.9%,3.57,79%,49.0,James Conner,RB,2018,9.4
1058,2018-10-07,5.0,23.155,PIT,0,ATL,21.0,110.0,5.24,2.0,4.0,4.0,75.0,18.75,0.0,100.0%,18.75,74%,45.0,James Conner,RB,2018,37.5
1059,2018-10-14,6.0,23.162,PIT,1,CIN,19.0,111.0,5.84,2.0,7.0,4.0,18.0,4.5,0.0,57.1%,2.57,90%,66.0,James Conner,RB,2018,31.9
1060,2018-10-28,7.0,23.176,PIT,0,CLE,24.0,146.0,6.08,2.0,6.0,5.0,66.0,13.2,0.0,83.3%,11.0,79%,56.0,James Conner,RB,2018,41.2
1061,2018-11-04,8.0,23.183000000000003,PIT,1,BAL,24.0,107.0,4.46,0.0,9.0,7.0,56.0,8.0,1.0,77.8%,6.22,84%,68.0,James Conner,RB,2018,32.3
